"Sales_ID";"Order_ID";"Order_Date";"Ship_Date";"customer_key";"product_key";"Ship_Mode_ID";"Quantity";"Sales";"Profit"
5541;"CA-2016-142398";"2016-04-12";"2016-04-16";628;1708;2;7;638.29;-31.91
5542;"CA-2016-142895";"2016-07-21";"2016-07-26";630;1145;2;5;363.92;0.0
5543;"CA-2016-142895";"2016-07-21";"2016-07-26";630;1092;2;3;6.26;2.04
5544;"CA-2015-142475";"2015-12-03";"2015-12-07";640;1662;2;6;590.35;206.62
5545;"CA-2014-149524";"2014-01-14";"2014-01-15";644;1010;3;4;61.96;-53.29
5546;"US-2015-109015";"2015-09-06";"2015-09-12";647;1390;2;2;337.98;101.39
5547;"US-2015-109015";"2015-09-06";"2015-09-12";647;1558;2;1;8.39;2.1
5548;"CA-2015-126725";"2015-11-17";"2015-11-21";651;1055;2;3;36.6;15.37
5549;"CA-2015-126725";"2015-11-17";"2015-11-21";651;870;2;2;225.57;2.82
5550;"CA-2015-126725";"2015-11-17";"2015-11-21";651;1514;2;5;32.4;15.55
5551;"CA-2015-126725";"2015-11-17";"2015-11-21";651;1649;2;7;777.21;54.4
5552;"CA-2015-126725";"2015-11-17";"2015-11-21";651;1683;2;4;80.96;29.15
5553;"CA-2015-126725";"2015-11-17";"2015-11-21";651;812;2;5;304.9;6.1
5554;"CA-2015-126725";"2015-11-17";"2015-11-21";651;1723;2;4;415.97;52.0
5555;"CA-2014-146864";"2014-12-22";"2014-12-26";680;1765;2;4;216.4;56.26
5556;"CA-2016-148208";"2016-01-22";"2016-01-27";681;140;2;3;55.18;15.86
5557;"CA-2016-148208";"2016-01-22";"2016-01-27";681;131;2;4;110.38;-20.24
5558;"CA-2015-125710";"2015-10-08";"2015-10-13";686;1352;2;2;3.44;0.56
5559;"CA-2015-119634";"2015-08-11";"2015-08-16";697;1383;2;3;46.15;12.11
5560;"CA-2016-101161";"2016-10-13";"2016-10-20";701;883;2;3;82.26;33.73
5561;"CA-2016-101161";"2016-10-13";"2016-10-20";701;1281;2;5;24.9;11.45
5562;"CA-2016-101161";"2016-10-13";"2016-10-20";701;1279;2;2;37.94;18.21
5563;"CA-2016-101161";"2016-10-13";"2016-10-20";701;1498;2;3;99.87;23.97
5564;"CA-2016-101161";"2016-10-13";"2016-10-20";701;987;2;5;34.7;12.49
5565;"CA-2017-154074";"2017-08-31";"2017-09-02";705;27;1;7;149.73;43.42
5566;"CA-2017-154074";"2017-08-31";"2017-09-02";705;89;1;2;569.57;7.12
5567;"CA-2016-157791";"2016-12-23";"2016-12-28";714;468;1;4;1999.96;899.98
5568;"CA-2016-125661";"2016-11-24";"2016-11-26";721;859;3;5;139.96;-22.74
5569;"CA-2016-125661";"2016-11-24";"2016-11-26";721;475;3;3;40.75;15.28
5570;"CA-2017-122175";"2017-05-12";"2017-05-14";740;1468;1;5;87.4;34.96
5571;"CA-2017-122175";"2017-05-12";"2017-05-14";740;1729;1;2;17.0;4.42
5572;"CA-2017-122175";"2017-05-12";"2017-05-14";740;534;1;2;6.16;2.96
5573;"CA-2017-122175";"2017-05-12";"2017-05-14";740;1666;1;5;42.85;15.43
5574;"CA-2014-130869";"2014-11-17";"2014-11-21";743;141;2;3;7.08;2.48
5575;"CA-2017-131282";"2017-02-05";"2017-02-08";747;1166;1;5;7.12;0.71
5576;"CA-2017-131282";"2017-02-05";"2017-02-08";747;320;1;4;243.99;-426.99
5577;"CA-2017-152660";"2017-12-04";"2017-12-09";759;1483;2;2;61.57;4.62
5578;"CA-2017-161046";"2017-03-05";"2017-03-05";766;1731;4;6;234.36;112.49
5579;"CA-2017-161046";"2017-03-05";"2017-03-05";766;321;4;2;262.24;78.67
5580;"CA-2017-161046";"2017-03-05";"2017-03-05";766;96;4;3;299.97;125.99
5581;"CA-2017-161046";"2017-03-05";"2017-03-05";766;816;4;4;42.68;19.63
5582;"CA-2015-108532";"2015-08-29";"2015-09-02";771;1177;2;7;114.52;11.45
5583;"CA-2015-108532";"2015-08-29";"2015-09-02";771;1399;2;2;131.98;35.63
5584;"CA-2016-129308";"2016-07-07";"2016-07-13";772;1333;2;5;9.42;-7.85
5585;"CA-2016-129308";"2016-07-07";"2016-07-13";772;1269;2;1;59.99;-13.0
5586;"CA-2016-129308";"2016-07-07";"2016-07-13";772;1596;2;2;10.08;3.28
5587;"CA-2014-141726";"2014-07-20";"2014-07-22";774;462;3;3;43.02;15.49
5588;"CA-2014-141726";"2014-07-20";"2014-07-22";774;54;3;4;19.92;9.76
5589;"CA-2014-141726";"2014-07-20";"2014-07-22";774;551;3;2;8.7;3.16
5590;"CA-2014-141726";"2014-07-20";"2014-07-22";774;1376;3;1;104.85;50.33
5591;"CA-2014-166891";"2014-10-04";"2014-10-06";781;1576;3;5;589.41;-6.55
5592;"CA-2015-147879";"2015-05-07";"2015-05-12";783;1727;2;2;45.68;21.01
5593;"US-2017-107888";"2017-11-16";"2017-11-19";790;1498;3;1;33.29;7.99
5594;"US-2017-107888";"2017-11-16";"2017-11-19";790;1299;3;3;107.88;10.79
5595;"US-2017-107888";"2017-11-16";"2017-11-19";790;351;3;2;139.92;23.79
5596;"US-2017-107888";"2017-11-16";"2017-11-19";790;1619;3;6;73.68;34.63
5597;"CA-2016-143714";"2016-05-23";"2016-05-27";792;1762;2;3;122.38;-24.48
5598;"CA-2016-143714";"2016-05-23";"2016-05-27";792;972;2;2;10.37;3.63
5599;"CA-2016-143714";"2016-05-23";"2016-05-27";792;1761;2;1;6.29;-4.2
5600;"CA-2016-143714";"2016-05-23";"2016-05-27";792;1367;2;4;8399.98;1120.0
5601;"CA-2017-166695";"2017-05-20";"2017-05-24";803;1736;2;1;343.2;38.61
5602;"CA-2017-166695";"2017-05-20";"2017-05-24";803;852;2;1;6.98;3.35
5603;"CA-2017-166695";"2017-05-20";"2017-05-24";803;88;2;8;518.27;-97.18
5604;"CA-2017-143035";"2017-10-03";"2017-10-05";804;554;1;3;371.97;66.95
5605;"CA-2017-143035";"2017-10-03";"2017-10-05";804;917;1;3;6.63;3.12
5606;"CA-2017-143035";"2017-10-03";"2017-10-05";804;135;1;4;83.92;21.82
5607;"CA-2016-121020";"2016-10-24";"2016-10-31";853;1063;2;3;239.98;18.0
5608;"CA-2014-131541";"2014-07-28";"2014-07-28";873;1201;4;7;48.94;16.52
5609;"CA-2014-131541";"2014-07-28";"2014-07-28";873;1391;4;6;129.89;12.99
5610;"CA-2014-131541";"2014-07-28";"2014-07-28";873;138;4;5;14.32;5.19
5611;"CA-2017-110443";"2017-11-21";"2017-11-25";883;1713;2;8;51.84;24.88
5612;"CA-2017-110443";"2017-11-21";"2017-11-25";883;1755;2;1;1039.99;104.0
5613;"CA-2017-110443";"2017-11-21";"2017-11-25";883;242;2;5;150.8;56.55
5614;"CA-2015-135580";"2015-12-30";"2016-01-03";915;1105;2;3;287.88;35.99
5615;"CA-2015-135580";"2015-12-30";"2016-01-03";915;67;2;3;271.44;122.15
5616;"CA-2015-135580";"2015-12-30";"2016-01-03";915;628;2;6;2548.56;286.71
5617;"CA-2015-135580";"2015-12-30";"2016-01-03";915;787;2;3;74.94;14.24
5618;"CA-2015-135580";"2015-12-30";"2016-01-03";915;1101;2;3;68.52;31.52
5619;"CA-2016-108875";"2016-09-24";"2016-10-01";924;792;2;9;511.06;-95.82
5620;"CA-2016-108875";"2016-09-24";"2016-10-01";924;427;2;2;21.44;7.5
5621;"CA-2017-113453";"2017-10-21";"2017-10-28";943;864;2;3;71.38;-4.46
5622;"CA-2017-113453";"2017-10-21";"2017-10-28";943;877;2;2;329.99;-77.0
5623;"CA-2015-101154";"2015-09-18";"2015-09-21";945;39;3;4;443.92;8.88
5624;"CA-2016-101525";"2016-05-01";"2016-05-04";951;935;1;2;11.16;4.35
5625;"CA-2016-101525";"2016-05-01";"2016-05-04";951;1601;1;3;19.44;9.33
5626;"CA-2016-101525";"2016-05-01";"2016-05-04";951;1725;1;2;109.92;53.86
5627;"CA-2016-133697";"2016-10-20";"2016-10-24";962;66;1;1;56.69;-14.58
5628;"CA-2016-133697";"2016-10-20";"2016-10-24";962;286;1;4;25.25;7.89
5629;"CA-2016-133697";"2016-10-20";"2016-10-24";962;1251;1;7;51.02;15.94
5630;"US-2016-113677";"2016-11-13";"2016-11-19";966;529;2;3;14.94;6.87
5631;"US-2016-113677";"2016-11-13";"2016-11-19";966;1738;2;4;2279.96;592.79
5632;"US-2017-167402";"2017-01-13";"2017-01-18";982;1400;1;3;212.94;53.24
5633;"US-2017-167402";"2017-01-13";"2017-01-18";982;362;1;5;4164.05;83.28
5634;"US-2017-167402";"2017-01-13";"2017-01-18";982;1703;1;6;209.94;54.58
5635;"US-2017-167402";"2017-01-13";"2017-01-18";982;1256;1;5;32.4;15.55
5636;"CA-2015-105571";"2015-11-07";"2015-11-11";986;1045;2;5;1345.49;-1031.54
5637;"CA-2015-105571";"2015-11-07";"2015-11-11";986;322;2;9;16.15;-12.92
5638;"CA-2016-101742";"2016-09-23";"2016-09-28";994;480;1;7;10.53;3.68
5639;"CA-2016-165561";"2016-11-24";"2016-11-28";995;1485;2;3;25.35;7.61
5640;"CA-2014-166716";"2014-08-20";"2014-08-25";1000;1249;1;2;421.37;-6.02
5641;"CA-2017-117632";"2017-05-12";"2017-05-18";1037;1049;2;4;19.17;6.47
5642;"CA-2017-117632";"2017-05-12";"2017-05-18";1037;597;2;5;285.48;-10.71
5643;"CA-2017-117632";"2017-05-12";"2017-05-18";1037;771;2;1;7.77;2.1
5644;"CA-2017-117632";"2017-05-12";"2017-05-18";1037;1474;2;2;238.62;4.77
5645;"CA-2017-139080";"2017-01-23";"2017-01-28";1046;1719;2;6;86.35;8.64
5646;"CA-2017-139080";"2017-01-23";"2017-01-28";1046;714;2;1;6.48;3.11
5647;"CA-2017-139080";"2017-01-23";"2017-01-28";1046;724;2;4;25.92;12.44
5648;"CA-2017-139080";"2017-01-23";"2017-01-28";1046;1054;2;5;19.68;6.89
5649;"CA-2014-166086";"2014-05-07";"2014-05-12";1081;514;2;4;872.32;244.25
5650;"CA-2014-166086";"2014-05-07";"2014-05-12";1081;633;2;3;8.64;2.51
5651;"CA-2014-166086";"2014-05-07";"2014-05-12";1081;1568;2;2;194.25;-38.85
5652;"CA-2014-166086";"2014-05-07";"2014-05-12";1081;182;2;3;16.14;7.91
5653;"CA-2017-151484";"2017-04-20";"2017-04-23";1098;1343;3;3;42.41;9.54
5654;"CA-2017-151484";"2017-04-20";"2017-04-23";1098;85;3;1;332.7;33.27
5655;"CA-2017-151484";"2017-04-20";"2017-04-23";1098;27;3;3;51.34;5.78
5656;"CA-2017-151484";"2017-04-20";"2017-04-23";1098;1463;3;2;51.97;10.39
5657;"US-2014-138835";"2014-09-10";"2014-09-14";1118;567;2;2;9.64;4.72
5658;"CA-2016-127985";"2016-04-01";"2016-04-05";1122;215;1;4;7.04;3.1
5659;"CA-2016-113292";"2016-03-18";"2016-03-20";1136;1258;1;3;871.8;87.18
5660;"CA-2016-163804";"2016-12-02";"2016-12-08";1162;1732;2;6;72.42;23.9
5661;"CA-2016-163804";"2016-12-02";"2016-12-08";1162;857;2;5;629.95;176.39
5662;"CA-2016-163804";"2016-12-02";"2016-12-08";1162;85;2;5;2079.4;582.23
5663;"CA-2016-143609";"2016-12-11";"2016-12-13";1163;129;3;5;403.92;25.25
5664;"CA-2017-150623";"2017-04-10";"2017-04-14";1170;1464;2;5;286.15;71.54
5665;"CA-2017-150623";"2017-04-10";"2017-04-14";1170;96;2;1;99.99;42.0
5666;"CA-2015-129322";"2015-08-08";"2015-08-10";1171;1334;1;7;447.86;210.49
5667;"CA-2015-129322";"2015-08-08";"2015-08-10";1171;831;1;2;113.92;33.04
5668;"CA-2015-129322";"2015-08-08";"2015-08-10";1171;1627;1;2;39.66;11.9
5669;"CA-2014-114314";"2014-10-11";"2014-10-15";1177;1261;2;4;8.92;3.92
5670;"CA-2014-114314";"2014-10-11";"2014-10-15";1177;3;2;1;7.31;3.44
5671;"CA-2016-135636";"2016-10-08";"2016-10-13";1184;815;2;5;387.72;-67.85
5672;"CA-2016-115224";"2016-12-08";"2016-12-11";1185;594;1;2;352.38;81.05
5673;"CA-2016-115224";"2016-12-08";"2016-12-11";1185;13;1;3;34.05;9.53
5674;"CA-2014-104402";"2014-06-17";"2014-06-23";1189;1742;2;3;65.97;31.01
5675;"US-2017-105830";"2016-12-31";"2017-01-02";1191;1012;3;4;156.51;-35.22
5676;"US-2017-147886";"2017-03-28";"2017-03-31";1234;1378;3;7;21.56;6.9
5677;"US-2017-147886";"2017-03-28";"2017-03-31";1234;123;3;7;795.48;7.95
5678;"US-2017-147886";"2017-03-28";"2017-03-31";1234;344;3;3;20.04;9.62
5679;"US-2017-147886";"2017-03-28";"2017-03-31";1234;587;3;4;26.72;12.83
5680;"US-2017-147886";"2017-03-28";"2017-03-31";1234;929;3;2;532.72;53.27
5681;"US-2017-147886";"2017-03-28";"2017-03-31";1234;732;3;1;26.48;10.06
5682;"US-2017-147886";"2017-03-28";"2017-03-31";1234;1625;3;2;12.96;6.35
5683;"CA-2015-147529";"2015-02-07";"2015-02-11";1256;503;2;2;12.96;6.35
5684;"CA-2015-147529";"2015-02-07";"2015-02-11";1256;512;2;5;311.15;146.24
5685;"CA-2016-160941";"2016-07-21";"2016-07-26";1259;889;2;1;3.15;1.51
5686;"CA-2016-160941";"2016-07-21";"2016-07-26";1259;1361;2;5;419.9;197.35
5687;"CA-2017-140627";"2017-12-23";"2017-12-27";1275;219;2;3;218.35;-54.59
5688;"CA-2017-140627";"2017-12-23";"2017-12-27";1275;898;2;7;12.26;1.07
5689;"CA-2017-140627";"2017-12-23";"2017-12-27";1275;469;2;4;72.7;19.08
5690;"CA-2017-104913";"2017-11-18";"2017-11-22";1282;1388;2;5;74.95;36.73
5691;"CA-2017-102197";"2017-12-20";"2017-12-26";1284;784;2;3;34.02;16.67
5692;"CA-2017-102197";"2017-12-20";"2017-12-26";1284;530;2;3;50.35;17.62
5693;"CA-2017-102197";"2017-12-20";"2017-12-26";1284;893;2;5;279.9;137.15
5694;"CA-2016-127138";"2016-03-12";"2016-03-15";1288;487;1;3;770.35;77.04
5695;"CA-2016-127138";"2016-03-12";"2016-03-15";1288;614;1;4;30.56;14.97
5696;"CA-2016-127138";"2016-03-12";"2016-03-15";1288;1446;1;5;154.9;40.27
5697;"CA-2016-130288";"2016-11-26";"2016-11-30";1291;1363;1;2;313.18;-120.05
5698;"US-2016-139087";"2016-07-17";"2016-07-22";1297;1186;1;3;12.82;4.17
5699;"US-2016-139087";"2016-07-17";"2016-07-22";1297;892;1;2;20.78;-4.68
5700;"US-2016-139087";"2016-07-17";"2016-07-22";1297;168;1;2;69.52;17.38
5701;"US-2016-139087";"2016-07-17";"2016-07-22";1297;527;1;7;87.71;41.22
5702;"US-2016-139087";"2016-07-17";"2016-07-22";1297;1597;1;5;24.75;10.89
5703;"US-2016-139087";"2016-07-17";"2016-07-22";1297;1749;1;3;428.4;89.96
5704;"US-2016-139087";"2016-07-17";"2016-07-22";1297;1341;1;3;12.42;4.47
5705;"CA-2016-149783";"2016-09-04";"2016-09-07";1318;1506;1;2;31.74;8.33
5706;"CA-2016-149783";"2016-09-04";"2016-09-07";1318;1115;1;2;87.17;8.72
5707;"CA-2015-109337";"2015-11-21";"2015-11-23";1324;1773;1;2;83.9;22.65
5708;"CA-2015-109337";"2015-11-21";"2015-11-23";1324;700;1;6;10.92;4.91
5709;"CA-2017-144750";"2017-08-21";"2017-08-21";1333;601;4;1;83.88;29.36
5710;"CA-2017-139717";"2017-08-24";"2017-08-26";1351;1462;1;2;10.37;3.76
5711;"CA-2017-139717";"2017-08-24";"2017-08-26";1351;1718;1;8;646.27;64.63
5712;"CA-2014-108903";"2014-10-03";"2014-10-03";1371;918;4;3;142.49;-3.56
5713;"CA-2014-108903";"2014-10-03";"2014-10-03";1371;214;4;5;14.48;4.89
5714;"CA-2014-108903";"2014-10-03";"2014-10-03";1371;1703;4;2;55.98;4.2
5715;"CA-2017-115777";"2017-08-19";"2017-08-24";1380;1420;2;3;19.44;9.33
5716;"CA-2017-133207";"2017-11-27";"2017-12-03";1383;1719;2;4;57.57;5.76
5717;"US-2017-154872";"2017-05-14";"2017-05-18";1391;1674;2;1;24.78;7.75
5718;"US-2017-154872";"2017-05-14";"2017-05-18";1391;1072;2;2;5.04;1.76
5719;"US-2017-154872";"2017-05-14";"2017-05-18";1391;1460;2;5;58.17;-46.54
5720;"US-2017-132381";"2017-08-22";"2017-08-24";1408;656;3;2;314.53;-83.88
5721;"CA-2014-134621";"2014-12-21";"2014-12-28";1415;688;2;2;18.24;-14.59
5722;"CA-2015-103933";"2015-09-25";"2015-09-27";1422;1219;3;9;899.91;395.96
5723;"CA-2017-148810";"2017-06-26";"2017-07-01";1427;1708;2;3;273.55;-13.68
5724;"CA-2017-148810";"2017-06-26";"2017-07-01";1427;319;2;6;13.87;4.68
5725;"CA-2017-143574";"2017-06-29";"2017-07-02";1428;1386;3;2;25.16;8.55
5726;"CA-2017-143574";"2017-06-29";"2017-07-02";1428;522;3;3;30.69;7.98
5727;"CA-2017-143574";"2017-06-29";"2017-07-02";1428;1328;3;9;638.82;185.26
5728;"CA-2017-142671";"2017-11-10";"2017-11-14";1438;1748;1;5;11.52;-7.68
5729;"CA-2017-144848";"2017-04-04";"2017-04-05";1441;426;3;2;119.02;33.33
5730;"CA-2017-144848";"2017-04-04";"2017-04-05";1441;292;3;1;240.37;7.21
5731;"CA-2017-144848";"2017-04-04";"2017-04-05";1441;1757;3;1;41.22;11.13
5732;"CA-2017-125745";"2017-06-30";"2017-07-04";1454;1055;2;2;19.52;5.37
5733;"CA-2014-120432";"2014-08-24";"2014-08-26";1478;1729;1;3;25.5;6.63
5734;"CA-2016-148516";"2016-08-07";"2016-08-11";1480;404;2;3;179.97;86.39
5735;"CA-2016-165820";"2016-09-26";"2016-09-30";1481;1053;2;2;12.96;6.22
5736;"CA-2014-151162";"2014-12-05";"2014-12-09";1487;1067;2;2;179.94;-44.99
5737;"CA-2014-151162";"2014-12-05";"2014-12-09";1487;1695;2;1;36.74;-9.18
5738;"CA-2014-151162";"2014-12-05";"2014-12-09";1487;1693;2;3;17.47;5.68
5739;"CA-2014-151162";"2014-12-05";"2014-12-09";1487;545;2;4;29.94;-23.95
5740;"CA-2014-151162";"2014-12-05";"2014-12-09";1487;1310;2;3;98.38;35.66
5741;"CA-2015-158939";"2015-11-26";"2015-12-01";1489;776;2;1;599.99;234.0
5742;"CA-2014-100090";"2014-07-08";"2014-07-12";1498;740;2;3;502.49;-87.94
5743;"CA-2016-128223";"2016-06-14";"2016-06-14";1503;1769;4;7;1293.49;80.84
5744;"CA-2015-166947";"2015-06-05";"2015-06-10";1508;523;2;9;1522.64;169.18
5745;"CA-2017-161459";"2017-11-25";"2017-11-29";1515;1437;1;5;39.96;3.5
5746;"US-2014-126340";"2014-11-08";"2014-11-14";1521;768;2;3;333.58;25.02
5747;"CA-2016-143441";"2016-11-05";"2016-11-05";1549;345;4;1;11.84;4.44
5748;"CA-2017-161102";"2017-07-31";"2017-08-03";1554;1238;3;7;36.96;11.46
5749;"CA-2017-161102";"2017-07-31";"2017-08-03";1554;46;3;2;56.56;15.27
5750;"CA-2016-136301";"2016-03-13";"2016-03-15";1572;1294;1;3;4912.59;196.5
5751;"CA-2016-136301";"2016-03-13";"2016-03-15";1572;960;1;2;28.28;7.35
5752;"CA-2016-100944";"2016-09-24";"2016-09-28";1576;1141;2;5;563.24;56.32
5753;"CA-2015-114048";"2015-12-14";"2015-12-18";1583;11;2;3;29.22;12.86
5754;"CA-2017-153080";"2017-05-22";"2017-05-25";1587;1534;1;7;68.46;25.33
5755;"CA-2014-138513";"2014-05-23";"2014-05-27";1590;53;2;2;12.96;6.22
5756;"CA-2015-156510";"2015-09-25";"2015-09-29";1592;49;2;1;6.7;2.21
5757;"CA-2015-156510";"2015-09-25";"2015-09-29";1592;1368;2;2;10.76;5.16
5758;"CA-2016-124100";"2016-03-31";"2016-04-06";1593;318;2;6;328.0;54.67
5759;"CA-2017-133095";"2017-06-04";"2017-06-04";1598;1120;4;3;9.54;4.39
5760;"CA-2017-133095";"2017-06-04";"2017-06-04";1598;913;4;7;108.08;54.04
5761;"CA-2015-134201";"2015-04-10";"2015-04-16";1603;434;2;3;14.67;6.01
5762;"CA-2015-134201";"2015-04-10";"2015-04-16";1603;1073;2;4;142.04;38.35
5763;"CA-2017-112984";"2017-09-16";"2017-09-18";1617;507;1;6;20.54;6.42
5764;"CA-2017-123085";"2017-03-03";"2017-03-08";1621;170;2;3;170.35;-17.04
5765;"CA-2017-123085";"2017-03-03";"2017-03-08";1621;1392;2;8;1049.44;440.76
5766;"CA-2014-111871";"2014-03-18";"2014-03-21";1627;1542;1;10;1198.33;70.49
5767;"CA-2015-146255";"2015-03-07";"2015-03-10";1659;1544;3;3;587.97;170.51
5768;"CA-2015-146255";"2015-03-07";"2015-03-10";1659;699;3;2;69.28;33.25
5769;"CA-2015-146255";"2015-03-07";"2015-03-10";1659;79;3;3;119.85;52.73
5770;"CA-2017-162033";"2017-03-26";"2017-04-02";1665;726;2;2;3.76;1.32
5771;"CA-2017-162033";"2017-03-26";"2017-04-02";1665;1025;2;3;53.25;20.77
5772;"CA-2015-142433";"2015-04-20";"2015-04-25";1692;183;2;3;117.46;44.05
5773;"US-2017-163300";"2017-09-15";"2017-09-21";1694;56;2;3;184.75;-20.78
5774;"US-2017-163300";"2017-09-15";"2017-09-21";1694;411;2;7;369.54;32.34
5775;"US-2017-163300";"2017-09-15";"2017-09-21";1694;1050;2;7;2357.49;884.06
5776;"CA-2016-113845";"2016-11-20";"2016-11-25";1710;900;2;4;244.77;24.48
5777;"CA-2016-113845";"2016-11-20";"2016-11-25";1710;705;2;5;39.72;4.47
5778;"CA-2016-113845";"2016-11-20";"2016-11-25";1710;454;2;2;289.57;10.86
5779;"CA-2017-122364";"2017-09-24";"2017-09-29";1711;1735;2;3;506.28;177.2
5780;"CA-2017-122364";"2017-09-24";"2017-09-29";1711;1046;2;3;859.2;75.18
5781;"CA-2015-115693";"2015-12-10";"2015-12-15";1714;1180;2;2;56.3;15.76
5782;"CA-2017-167640";"2017-03-06";"2017-03-10";1716;1152;2;2;206.38;23.22
5783;"CA-2017-167640";"2017-03-06";"2017-03-10";1716;1310;2;7;286.93;140.6
5784;"CA-2017-167640";"2017-03-06";"2017-03-10";1716;1302;2;4;11.52;5.64
5785;"CA-2017-167640";"2017-03-06";"2017-03-10";1716;565;2;6;23.88;8.12
5786;"CA-2015-121405";"2015-03-30";"2015-04-04";1721;1447;2;5;180.96;13.57
5787;"CA-2014-152443";"2014-05-21";"2014-05-26";1726;1296;2;6;245.88;68.85
5788;"CA-2014-152443";"2014-05-21";"2014-05-26";1726;1647;2;3;17.94;8.79
5789;"CA-2014-152443";"2014-05-21";"2014-05-26";1726;629;2;7;447.86;219.45
5790;"CA-2014-169684";"2014-10-20";"2014-10-23";1747;793;3;3;98.35;-24.59
5791;"CA-2014-169684";"2014-10-20";"2014-10-23";1747;1211;3;3;328.59;-147.87
5792;"CA-2015-162047";"2015-11-03";"2015-11-05";1749;1562;3;10;1448.82;209.27
5793;"CA-2017-121398";"2017-12-25";"2017-12-29";1753;1334;2;3;153.55;51.82
5794;"CA-2016-134516";"2016-09-20";"2016-09-25";1759;967;2;1;98.39;-11.07
5795;"CA-2016-134516";"2016-09-20";"2016-09-25";1759;1531;2;2;17.09;1.07
5796;"CA-2015-130554";"2015-04-07";"2015-04-09";1764;308;3;3;11.74;1.03
5797;"US-2017-153948";"2017-11-06";"2017-11-06";1770;605;4;1;16.95;1.02
5798;"US-2017-153948";"2017-11-06";"2017-11-06";1770;1638;4;4;41.4;19.87
5799;"US-2017-153948";"2017-11-06";"2017-11-06";1770;1697;4;5;26.4;12.67
5800;"US-2017-153948";"2017-11-06";"2017-11-06";1770;1696;4;4;45.36;22.23
5801;"US-2017-153948";"2017-11-06";"2017-11-06";1770;902;4;3;59.94;28.17
5802;"US-2016-142251";"2016-10-31";"2016-11-04";1785;437;1;6;32.06;11.22
5803;"CA-2016-125850";"2016-01-22";"2016-01-28";1794;472;2;5;20.65;9.5
5804;"CA-2016-125850";"2016-01-22";"2016-01-28";1794;1714;2;3;44.4;22.2
5805;"CA-2014-131247";"2014-03-30";"2014-04-04";1811;188;2;2;205.67;-12.1
5806;"CA-2014-138072";"2014-12-30";"2015-01-03";1812;1468;2;2;27.97;6.99
5807;"CA-2015-149993";"2015-03-19";"2015-03-20";1813;1102;3;5;10.9;3.6
5808;"CA-2017-129028";"2017-04-01";"2017-04-03";1828;122;3;3;127.95;21.75
5809;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;39;2;8;887.84;17.76
5810;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;738;2;2;14.6;6.86
5811;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;247;2;3;113.73;32.98
5812;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;1325;2;5;629.95;176.39
5813;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;926;2;2;63.96;6.4
5814;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;1743;2;4;23.92;11.72
5815;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;339;2;7;85.96;24.07
5816;"CA-2015-158421";"2015-09-21";"2015-09-26";1831;874;2;4;1690.04;422.51
5817;"CA-2017-150420";"2017-06-03";"2017-06-08";1837;1518;2;10;1099.5;362.84
5818;"CA-2017-157112";"2017-04-23";"2017-04-26";1844;187;3;1;5.34;1.87
5819;"CA-2017-157112";"2017-04-23";"2017-04-26";1844;343;3;5;11.76;-7.84
5820;"US-2015-164966";"2015-07-30";"2015-08-01";1850;921;3;6;155.88;38.97
5821;"CA-2017-139444";"2017-09-09";"2017-09-15";1873;44;2;4;9.86;3.45
5822;"CA-2014-154893";"2014-12-21";"2014-12-27";1875;372;2;3;572.16;35.76
5823;"CA-2014-154893";"2014-12-21";"2014-12-27";1875;304;2;6;1325.76;149.15
5824;"CA-2016-161025";"2016-12-03";"2016-12-09";1876;1645;2;4;772.68;108.18
5825;"CA-2017-151981";"2017-08-06";"2017-08-12";1885;136;2;6;227.88;68.36
5826;"CA-2017-151981";"2017-08-06";"2017-08-12";1885;774;2;8;24.64;11.83
5827;"CA-2017-151981";"2017-08-06";"2017-08-12";1885;1435;2;5;824.95;247.49
5828;"CA-2014-128209";"2014-11-17";"2014-11-22";1914;1372;2;10;4007.84;-50.1
5829;"CA-2014-128209";"2014-11-17";"2014-11-22";1914;1045;2;3;2152.78;726.56
5830;"CA-2016-126795";"2016-06-13";"2016-06-16";1918;266;1;2;33.57;11.75
5831;"CA-2017-161774";"2017-05-14";"2017-05-15";1920;1665;3;2;76.86;26.9
5832;"CA-2017-161774";"2017-05-14";"2017-05-15";1920;1437;3;1;7.99;0.7
5833;"CA-2017-161774";"2017-05-14";"2017-05-15";1920;1760;3;3;47.95;16.18
5834;"CA-2017-161774";"2017-05-14";"2017-05-15";1920;1042;3;5;46.2;5.78
5835;"CA-2017-161774";"2017-05-14";"2017-05-15";1920;1099;3;5;899.43;-12.85
5836;"CA-2017-151190";"2017-06-27";"2017-07-01";1921;865;2;3;20.07;9.23
5837;"CA-2015-135489";"2015-09-19";"2015-09-22";1930;12;1;14;279.86;134.33
5838;"CA-2015-134075";"2015-12-12";"2015-12-16";1951;654;2;2;360.38;93.7
5839;"CA-2015-134075";"2015-12-12";"2015-12-16";1951;1479;2;3;166.5;21.65
5840;"US-2015-161347";"2015-09-13";"2015-09-19";1978;1255;2;1;2.41;-2.01
5841;"CA-2014-163748";"2014-10-14";"2014-10-18";1993;468;2;5;1999.96;624.99
